Loc,ItemNumber,ReqMonth,StatQty,.model,ModelDate,AdjQty,ITEMDESC,ItmClsCd,RptClass,Brand,Channel
Wayfair Llc,601205-C,2021-06-01,61.152205010412416,tslm,2021-03-01,61.152205010412416,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2021-07-01,95.90899742489526,tslm,2021-03-01,95.90899742489526,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2021-08-01,81.11279076695824,tslm,2021-03-01,81.11279076695824,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2021-09-01,107.34755293672012,tslm,2021-03-01,107.34755293672012,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2021-10-01,94.97265665073273,tslm,2021-03-01,94.97265665073273,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2021-11-01,64.83669931172831,tslm,2021-03-01,64.83669931172831,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2021-12-01,98.4549503964955,tslm,2021-03-01,98.4549503964955,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-01-01,107.9268504339102,tslm,2021-03-01,107.9268504339102,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-02-01,70.03925028322314,tslm,2021-03-01,70.03925028322314,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-03-01,174.23015069846537,tslm,2021-03-01,174.23015069846537,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-04-01,197.90990079278043,tslm,2021-03-01,197.90990079278043,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-05-01,207.38180083004994,tslm,2021-03-01,207.38180083004994,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-06-01,127.15300020102401,tslm,2021-03-01,127.15300020102401,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-07-01,198.81879588036696,tslm,2021-03-01,198.81879588036696,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-08-01,168.31017153635133,tslm,2021-03-01,168.31017153635133,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-09-01,222.40420538485859,tslm,2021-03-01,222.40420538485859,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-10-01,196.88813421745047,tslm,2021-03-01,196.88813421745047,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-11-01,134.7501401393347,tslm,2021-03-01,134.7501401393347,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2022-12-01,207.1522565005512,tslm,2021-03-01,207.1522565005512,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2023-01-01,226.97628092852148,tslm,2021-03-01,226.97628092852148,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601243-C,2021-03-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2021-04-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2021-05-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2021-06-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2021-07-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2021-08-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2021-09-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2021-10-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2021-11-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2021-12-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-01-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-02-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-03-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-04-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-05-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-06-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-07-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-08-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-09-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-10-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-11-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2022-12-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2023-01-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601243-C,2023-02-01,2,mean_missing,2021-03-01,2,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601244,2021-03-01,5.999996849998053,rw,2021-03-01,5.999996849998053,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2021-04-01,5.999996219997663,rw,2021-03-01,5.999996219997663,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2021-05-01,5.9999955899972734,rw,2021-03-01,5.9999955899972734,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2021-06-01,5.999994959996884,rw,2021-03-01,5.999994959996884,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2021-07-01,5.999994329996494,rw,2021-03-01,5.999994329996494,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2021-08-01,5.999993699996105,rw,2021-03-01,5.999993699996105,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2021-09-01,5.999993069995716,rw,2021-03-01,5.999993069995716,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2021-10-01,5.999992439995326,rw,2021-03-01,5.999992439995326,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2021-11-01,5.9999918099949365,rw,2021-03-01,5.9999918099949365,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2021-12-01,5.999991179994547,rw,2021-03-01,5.999991179994547,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-01-01,5.999990549994157,rw,2021-03-01,5.999990549994157,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-02-01,5.999989919993768,rw,2021-03-01,5.999989919993768,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-03-01,5.999989289993379,rw,2021-03-01,5.999989289993379,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-04-01,5.999988659992989,rw,2021-03-01,5.999988659992989,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-05-01,5.9999880299926,rw,2021-03-01,5.9999880299926,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-06-01,5.99998739999221,rw,2021-03-01,5.99998739999221,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-07-01,5.99998676999182,rw,2021-03-01,5.99998676999182,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-08-01,5.999986139991431,rw,2021-03-01,5.999986139991431,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-09-01,5.999985509991042,rw,2021-03-01,5.999985509991042,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-10-01,5.999984879990652,rw,2021-03-01,5.999984879990652,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-11-01,5.999984249990263,rw,2021-03-01,5.999984249990263,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601244,2022-12-01,5.999983619989873,rw,2021-03-01,5.999983619989873,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601256-C,2021-03-01,19.96219218813789,theta,2021-03-01,19.96219218813789,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2021-04-01,22.869500082620398,theta,2021-03-01,22.869500082620398,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2021-05-01,25.961083464854468,theta,2021-03-01,25.961083464854468,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2021-06-01,29.246520049180166,theta,2021-03-01,29.246520049180166,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2021-07-01,32.73584118092313,theta,2021-03-01,32.73584118092313,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2021-08-01,36.439552190089245,theta,2021-03-01,36.439552190089245,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2021-09-01,40.36865362518535,theta,2021-03-01,40.36865362518535,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2021-10-01,44.53466340893506,theta,2021-03-01,44.53466340893506,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2021-11-01,48.94963994538965,theta,2021-03-01,48.94963994538965,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2021-12-01,53.626206238803846,theta,2021-03-01,53.626206238803846,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-01-01,58.577575023254624,theta,2021-03-01,58.577575023254624,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-02-01,63.817575018274596,theta,2021-03-01,63.817575018274596,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-03-01,69.36067827244368,theta,2021-03-01,69.36067827244368,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-04-01,75.22202870754845,theta,2021-03-01,75.22202870754845,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-05-01,81.41747188913513,theta,2021-03-01,81.41747188913513,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-06-01,87.96358605336488,theta,2021-03-01,87.96358605336488,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-07-01,94.87771449679124,theta,2021-03-01,94.87771449679124,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-08-01,102.17799932694031,theta,2021-03-01,102.17799932694031,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-09-01,109.88341666916548,theta,2021-03-01,109.88341666916548,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-10-01,118.01381337548432,theta,2021-03-01,118.01381337548432,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-11-01,126.58994531207604,theta,2021-03-01,126.58994531207604,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2022-12-01,135.6335172672324,theta,2021-03-01,135.6335172672324,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601256-C,2023-01-01,145.16722456585927,theta,2021-03-01,145.16722456585927,Bottom load Black stainless steel with over carton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601271-C,2021-03-01,3.6594051592399373,theta,2021-03-01,3.6594051592399373,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2021-04-01,3.6747458423639285,theta,2021-03-01,3.6747458423639285,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2021-05-01,3.690137033389473,theta,2021-03-01,3.690137033389473,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2021-06-01,3.705578898488563,theta,2021-03-01,3.705578898488563,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2021-07-01,3.721071604608553,theta,2021-03-01,3.721071604608553,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2021-08-01,3.736615319133393,theta,2021-03-01,3.736615319133393,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2021-09-01,3.752210209889152,theta,2021-03-01,3.752210209889152,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2021-10-01,3.767856445520344,theta,2021-03-01,3.767856445520344,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2021-11-01,3.783554194996621,theta,2021-03-01,3.783554194996621,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2021-12-01,3.799303627882508,theta,2021-03-01,3.799303627882508,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-01-01,3.8151049145580265,theta,2021-03-01,3.8151049145580265,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-02-01,3.8309582254026022,theta,2021-03-01,3.8309582254026022,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-03-01,3.8468637319901466,theta,2021-03-01,3.8468637319901466,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-04-01,3.8628216059925675,theta,2021-03-01,3.8628216059925675,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-05-01,3.878832019989295,theta,2021-03-01,3.878832019989295,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-06-01,3.89489514677949,theta,2021-03-01,3.89489514677949,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-07-01,3.9110111599801476,theta,2021-03-01,3.9110111599801476,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-08-01,3.927180233890325,theta,2021-03-01,3.927180233890325,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-09-01,3.943402542996476,theta,2021-03-01,3.943402542996476,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-10-01,3.9596782625965266,theta,2021-03-01,3.9596782625965266,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-11-01,3.976007568639856,theta,2021-03-01,3.976007568639856,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2022-12-01,3.9923906374753777,theta,2021-03-01,3.9923906374753777,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601271-C,2023-01-01,4.008827646110718,theta,2021-03-01,4.008827646110718,TL Black stainless Water dispenser w/over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,900114,2021-03-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2021-04-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2021-05-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2021-06-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2021-07-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2021-08-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2021-09-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2021-10-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2021-11-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2021-12-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-01-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-02-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-03-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-04-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-05-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-06-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-07-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-08-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-09-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900114,2022-10-01,4.930418760357251,croston,2021-03-01,4.930418760357251,Ceramic Water Dispenser,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-03-01,-8.833336016540573e-8,snaive,2021-03-01,-8.833336016540573e-8,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-04-01,0.9999999116666487,snaive,2021-03-01,0.9999999116666487,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-05-01,-8.833336016540573e-8,snaive,2021-03-01,-8.833336016540573e-8,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-06-01,1.9999999116666576,snaive,2021-03-01,1.9999999116666576,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-07-01,-1.7666672033081144e-7,snaive,2021-03-01,-1.7666672033081144e-7,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-08-01,-1.7666672033081144e-7,snaive,2021-03-01,-1.7666672033081144e-7,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-09-01,-1.7666672033081144e-7,snaive,2021-03-01,-1.7666672033081144e-7,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-10-01,-1.7666672033081144e-7,snaive,2021-03-01,-1.7666672033081144e-7,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-11-01,-1.7666672033081144e-7,snaive,2021-03-01,-1.7666672033081144e-7,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2021-12-01,-1.7666672033081144e-7,snaive,2021-03-01,-1.7666672033081144e-7,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2022-01-01,0.9999998233332973,snaive,2021-03-01,0.9999998233332973,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2022-02-01,-1.7666672033081144e-7,snaive,2021-03-01,-1.7666672033081144e-7,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2022-03-01,-1.7666672033081144e-7,snaive,2021-03-01,-1.7666672033081144e-7,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2022-04-01,0.9999998233332973,snaive,2021-03-01,0.9999998233332973,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2022-05-01,-1.7666672033081144e-7,snaive,2021-03-01,-1.7666672033081144e-7,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,900177,2022-06-01,1.999999823333315,snaive,2021-03-01,1.999999823333315,Spout Stand and Spout,DISPEN-TT,DISPEN-TT,Primo,Domestic
